,TYPE,STATUT,ADRESSE,ARRONDISSEMENT,HORAIRE,ACCES_PMR,RELAIS_BEBE,URL_FICHE_EQUIPEMENT,geo_shape,geo_point_2d,lon,lat
0,SANISETTE,,RUE ROBERT BLACHE,75010,6h/1h,Oui,Non,,"{""coordinates"": [[2.363990501903871, 48.87701431314924]], ""type"": ""MultiPoint""}","48.87701431314924,2.363990501903871",2.363990501903871,48.87701431314924
1,SANISETTE,,face au 50 QUAI DE JEMMAPES,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.36659750721216, 48.87002790121456]], ""type"": ""MultiPoint""}","48.87002790121456,2.36659750721216",2.36659750721216,48.87002790121456
2,SANISETTE,,face au 4 BOULEVARD RICHARD LENOIR,75011,24h/24h,Oui,Non,,"{""coordinates"": [[2.36970018383113, 48.853983171388194]], ""type"": ""MultiPoint""}","48.853983171388194,2.36970018383113",2.36970018383113,48.853983171388194
3,SANISETTE,,opposé au 13 BOULEVARD DE MENILMONTANT,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.389122267946412, 48.85923461154838]], ""type"": ""MultiPoint""}","48.85923461154838,2.389122267946412",2.389122267946412,48.85923461154838
4,SANISETTE,,face au 7 BOULEVARD DE MENILMONTANT,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.38932122025704, 48.85881749412743]], ""type"": ""MultiPoint""}","48.85881749412743,2.38932122025704",2.38932122025704,48.85881749412743
5,SANISETTE,,1129  BOULEVARD JULES FERRY,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.368575496201813, 48.86729232571321]], ""type"": ""MultiPoint""}","48.86729232571321,2.368575496201813",2.368575496201813,48.86729232571321
6,SANISETTE,,259 bis AVENUE DAUMESNIL,75012,6h/22h,Oui,Non,,"{""coordinates"": [[2.404394145483592, 48.83651368622266]], ""type"": ""MultiPoint""}","48.83651368622266,2.404394145483592",2.404394145483592,48.83651368622266
7,SANISETTE,,face au 61 BOULEVARD AUGUSTE BLANQUI,75013,24h/24h,Oui,Non,,"{""coordinates"": [[2.349425440864941, 48.82948471703286]], ""type"": ""MultiPoint""}","48.82948471703286,2.349425440864941",2.349425440864941,48.82948471703286
8,SANISETTE,,88  AVENUE DU MAINE,75014,6h/1h,Oui,Non,,"{""coordinates"": [[2.322338362051345, 48.83811061304954]], ""type"": ""MultiPoint""}","48.83811061304954,2.322338362051345",2.322338362051345,48.83811061304954
9,SANISETTE,,68  RUE DE LA PROCESSION,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.309823199313869, 48.836413614647896]], ""type"": ""MultiPoint""}","48.836413614647896,2.309823199313869",2.309823199313869,48.836413614647896
10,SANISETTE,,6  BOULEVARD DU MONTPARNASSE,75015,24h/24h,Oui,Non,,"{""coordinates"": [[2.316945653588202, 48.846521372658216]], ""type"": ""MultiPoint""}","48.846521372658216,2.316945653588202",2.316945653588202,48.846521372658216
11,SANISETTE,,364  RUE LECOURBE,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.281691816923769, 48.836240943583995]], ""type"": ""MultiPoint""}","48.836240943583995,2.281691816923769",2.281691816923769,48.836240943583995
12,SANISETTE,,PLACE CHARLES FILLION,75017,24h/24h,Oui,Non,,"{""coordinates"": [[2.315811510931308, 48.88847096557176]], ""type"": ""MultiPoint""}","48.88847096557176,2.315811510931308",2.315811510931308,48.88847096557176
13,SANISETTE,,face au 10 BOULEVARD DES BATIGNOLLES,75017,24h/24h,Oui,Non,,"{""coordinates"": [[2.326311830075078, 48.88334503192717]], ""type"": ""MultiPoint""}","48.88334503192717,2.326311830075078",2.326311830075078,48.88334503192717
14,SANISETTE,,3  AVENUE DE LA PORTE D AUBERVILLIERS,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.370126499080757, 48.899198846438914]], ""type"": ""MultiPoint""}","48.899198846438914,2.370126499080757",2.370126499080757,48.899198846438914
15,SANISETTE,,face au 148 BOULEVARD DE MENILMONTANT,75020,24h/24h,Oui,Non,,"{""coordinates"": [[2.383389726625512, 48.86675503488674]], ""type"": ""MultiPoint""}","48.86675503488674,2.383389726625512",2.383389726625512,48.86675503488674
16,SANISETTE,,34  BOULEVARD DE BELLEVILLE,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.381897995848262, 48.86834301160021]], ""type"": ""MultiPoint""}","48.86834301160021,2.381897995848262",2.381897995848262,48.86834301160021
17,SANISETTE,,131  RUE D AVRON,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.409258092200667, 48.85331628203856]], ""type"": ""MultiPoint""}","48.85331628203856,2.409258092200667",2.409258092200667,48.85331628203856
18,SANISETTE,,BOULEVARD MORTIER,75020,24h/24h,Oui,Non,,"{""coordinates"": [[2.4069893470423622, 48.875944318964045]], ""type"": ""MultiPoint""}","48.875944318964045,2.4069893470423622",2.4069893470423622,48.875944318964045
19,SANISETTE,,2  RUE DE LA LINGERIE,75001,24h/24h,Oui,Non,,"{""coordinates"": [[2.346478360952597, 48.86028377588714]], ""type"": ""MultiPoint""}","48.86028377588714,2.346478360952597",2.346478360952597,48.86028377588714
20,SANISETTE,,79  BOULEVARD DU TEMPLE,75003,24h/24h,Oui,Non,,"{""coordinates"": [[2.366305527110086, 48.86355463067629]], ""type"": ""MultiPoint""}","48.86355463067629,2.366305527110086",2.366305527110086,48.86355463067629
21,SANISETTE,,6  QUAI DE GESVRES,75004,24h/24h,Oui,Non,,"{""coordinates"": [[2.349796463968451, 48.856486160078234]], ""type"": ""MultiPoint""}","48.856486160078234,2.349796463968451",2.349796463968451,48.856486160078234
22,SANISETTE,,123  RUE SAINT MARTIN,75004,24h/24h,Oui,Non,,"{""coordinates"": [[2.351315750121665, 48.86079042790049]], ""type"": ""MultiPoint""}","48.86079042790049,2.351315750121665",2.351315750121665,48.86079042790049
23,SANISETTE,,RUE ORTOLON,75005,6h/22h,Oui,Non,,"{""coordinates"": [[2.350590246372097, 48.8431945688025]], ""type"": ""MultiPoint""}","48.8431945688025,2.350590246372097",2.350590246372097,48.8431945688025
24,SANISETTE,,40  RUE DE SEVRES,75007,6h/22h,Oui,Non,,"{""coordinates"": [[2.323054655081175, 48.84983487675197]], ""type"": ""MultiPoint""}","48.84983487675197,2.323054655081175",2.323054655081175,48.84983487675197
25,SANISETTE,,118  BOULEVARD DE LA VILLETTE,75010,6h/22h,Oui,Non,,"{""coordinates"": [[2.3709710108818243, 48.87736769831583]], ""type"": ""MultiPoint""}","48.87736769831583,2.3709710108818243",2.3709710108818243,48.87736769831583
26,TOILETTES,,SQUARE FRANCIS LEMARQUE,75011,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-francis-lemarque-2844,"{""coordinates"": [[2.376699589913922, 48.85600860589478]], ""type"": ""MultiPoint""}","48.85600860589478,2.376699589913922",2.376699589913922,48.85600860589478
27,TOILETTES,,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),75012,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-ilan-halimi-2595,"{""coordinates"": [[2.401190946770578, 48.83625106997376]], ""type"": ""MultiPoint""}","48.83625106997376,2.401190946770578",2.401190946770578,48.83625106997376
28,TOILETTES,,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,75018,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-maurice-kriegel-valrimont-ex-de-clignancourt-2651,"{""coordinates"": [[2.346425110390599, 48.89324524823646]], ""type"": ""MultiPoint""}","48.89324524823646,2.346425110390599",2.346425110390599,48.89324524823646
29,TOILETTES,,JARDINS ROSA LUXEMBOURG,75018,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardins-rosa-luxemburg-17580,"{""coordinates"": [[2.363501324901452, 48.88975238967336]], ""type"": ""MultiPoint""}","48.88975238967336,2.363501324901452",2.363501324901452,48.88975238967336
30,TOILETTES,,SQUARE DU CARDINAL WYSZINSKI,75014,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-du-cardinal-wyszynski-2549,"{""coordinates"": [[2.316402806531694, 48.83654537380638]], ""type"": ""MultiPoint""}","48.83654537380638,2.316402806531694",2.316402806531694,48.83654537380638
31,TOILETTES,,JARDIN DU RANELAGH,75016,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-du-ranelagh-1778,"{""coordinates"": [[2.268313503528244, 48.85825224076739]], ""type"": ""MultiPoint""}","48.85825224076739,2.268313503528244",2.268313503528244,48.85825224076739
32,TOILETTES,,SQUARE DES BATIGNOLLES,75017,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-des-batignolles-1761,"{""coordinates"": [[2.317249787799816, 48.887198683574034]], ""type"": ""MultiPoint""}","48.887198683574034,2.317249787799816",2.317249787799816,48.887198683574034
33,TOILETTES,,JARDIN TINO ROSSI - MUSEE DE LA SCULPTURE EN PLEIN AIR,75005,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-tino-rossi-1786,"{""coordinates"": [[2.359146506463063, 48.84843664146207]], ""type"": ""MultiPoint""}","48.84843664146207,2.359146506463063",2.359146506463063,48.84843664146207
34,SANISETTE,,face au 28 RUE DU GENERAL GUILHEM,75011,6h/1h,Oui,Non,,"{""coordinates"": [[2.379051392752819, 48.86230061990073]], ""type"": ""MultiPoint""}","48.86230061990073,2.379051392752819",2.379051392752819,48.86230061990073
35,SANISETTE,,111  AVENUE DAUMESNIL,75012,24h/24h,Oui,Non,,"{""coordinates"": [[2.380317848061393, 48.84498445223605]], ""type"": ""MultiPoint""}","48.84498445223605,2.380317848061393",2.380317848061393,48.84498445223605
36,SANISETTE,,126  BOULEVARD DE L HOPITAL,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.357805850885123, 48.834805438287674]], ""type"": ""MultiPoint""}","48.834805438287674,2.357805850885123",2.357805850885123,48.834805438287674
37,SANISETTE,,151  BOULEVARD VINCENT AURIOL,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.361580551096068, 48.832713522967]], ""type"": ""MultiPoint""}","48.832713522967,2.361580551096068",2.361580551096068,48.832713522967
38,SANISETTE,,BOULEVARD ARAGO,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.346369907448935, 48.83496155198776]], ""type"": ""MultiPoint""}","48.83496155198776,2.346369907448935",2.346369907448935,48.83496155198776
39,SANISETTE,,3  BOULEVARD DE L HOPITAL,75013,24h/24h,Oui,Non,,"{""coordinates"": [[2.364334002626625, 48.84307404437706]], ""type"": ""MultiPoint""}","48.84307404437706,2.364334002626625",2.364334002626625,48.84307404437706
40,SANISETTE,,185  BOULEVARD LEFEBVRE,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.30336605349608, 48.8282841141784]], ""type"": ""MultiPoint""}","48.8282841141784,2.30336605349608",2.30336605349608,48.8282841141784
41,SANISETTE,,4  RUE DU COMMANDANT RENE MOUCHOTTE,75015,24h/24h,Oui,Non,,"{""coordinates"": [[2.321410922508021, 48.8399779389822]], ""type"": ""MultiPoint""}","48.8399779389822,2.321410922508021",2.321410922508021,48.8399779389822
42,SANISETTE,,face au 170 RUE DE LOURMEL,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.282556463784303, 48.839092109817905]], ""type"": ""MultiPoint""}","48.839092109817905,2.282556463784303",2.282556463784303,48.839092109817905
43,SANISETTE,,277  RUE DE VAUGIRARD,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.301959067980262, 48.83966605396287]], ""type"": ""MultiPoint""}","48.83966605396287,2.301959067980262",2.301959067980262,48.83966605396287
44,SANISETTE,,25  AVENUE DE LOWENDAL,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.3035640343865422, 48.849184708415834]], ""type"": ""MultiPoint""}","48.849184708415834,2.3035640343865422",2.3035640343865422,48.849184708415834
45,SANISETTE,,86  RUE DE LA FEDERATION,75015,24h/24h,Oui,Non,,"{""coordinates"": [[2.297988285539683, 48.85284635560979]], ""type"": ""MultiPoint""}","48.85284635560979,2.297988285539683",2.297988285539683,48.85284635560979
46,SANISETTE,,face au 41 RUE DES MORILLONS,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.299498679290673, 48.83312572463117]], ""type"": ""MultiPoint""}","48.83312572463117,2.299498679290673",2.299498679290673,48.83312572463117
47,SANISETTE,,72  AVENUE DE VILLIERS,75017,6h/22h,Oui,Non,,"{""coordinates"": [[2.304206179918619, 48.884027564002565]], ""type"": ""MultiPoint""}","48.884027564002565,2.304206179918619",2.304206179918619,48.884027564002565
48,SANISETTE,,RUE BOTZARIS,75019,24h/24h,Oui,Non,,"{""coordinates"": [[2.384420443356067, 48.87938389016798]], ""type"": ""MultiPoint""}","48.87938389016798,2.384420443356067",2.384420443356067,48.87938389016798
49,SANISETTE,,PLACE DE L ADJUDANT VINCENOT,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.409358996058923, 48.870690811293336]], ""type"": ""MultiPoint""}","48.870690811293336,2.409358996058923",2.409358996058923,48.870690811293336
50,SANISETTE,,RUE COQUILLIERE,75001,6h/1h,Oui,Non,,"{""coordinates"": [[2.342472298693266, 48.8635474009773]], ""type"": ""MultiPoint""}","48.8635474009773,2.342472298693266",2.342472298693266,48.8635474009773
51,SANISETTE,,23  BOULEVARD DE SEBASTOPOL,75001,24h/24h,Oui,Non,,"{""coordinates"": [[2.348837230656095, 48.85985523410491]], ""type"": ""MultiPoint""}","48.85985523410491,2.348837230656095",2.348837230656095,48.85985523410491
52,SANISETTE,,BOULEVARD DE SEBASTOPOL,75002,6h/22h,Oui,Non,,"{""coordinates"": [[2.35161126358933, 48.8648280162637]], ""type"": ""MultiPoint""}","48.8648280162637,2.35161126358933",2.35161126358933,48.8648280162637
53,TOILETTES,,JARDIN DU PORT DE L'ARSENAL,75012,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-du-port-de-l-arsenal-1783,"{""coordinates"": [[2.367618921882219, 48.84888019194627]], ""type"": ""MultiPoint""}","48.84888019194627,2.367618921882219",2.367618921882219,48.84888019194627
54,TOILETTES,,SQUARE DE L'AVENUE BOUTROUX,75013,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-clara-zetkin-ex-square-boutroux-2517,"{""coordinates"": [[2.375899565672565, 48.82166499053291]], ""type"": ""MultiPoint""}","48.82166499053291,2.375899565672565",2.375899565672565,48.82166499053291
55,TOILETTES,,SQUARE SAINT-ELOI,75012,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-saint-eloi-2597,"{""coordinates"": [[2.387662295775836, 48.84457582856606]], ""type"": ""MultiPoint""}","48.84457582856606,2.387662295775836",2.387662295775836,48.84457582856606
56,TOILETTES,,PARC MONTSOURIS,75014,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-et-aire-de-jeux-de-la-zac-alesia-montsouris-2867,"{""coordinates"": [[2.339848934049351, 48.82416257802962]], ""type"": ""MultiPoint""}","48.82416257802962,2.339848934049351",2.339848934049351,48.82416257802962
57,TOILETTES,,PARC CLICHY-BATIGNOLLES - MARTIN LUTHER KING,75017,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-clichy-batignolles-martin-luther-king-2817,"{""coordinates"": [[2.315372554485153, 48.889170022687885]], ""type"": ""MultiPoint""}","48.889170022687885,2.315372554485153",2.315372554485153,48.889170022687885
58,WC PUBLICS PERMANENTS,,Boulevard Arago,75014,24h/24h,Non,Non,,"{""coordinates"": [[2.340827692229535, 48.83468779460271]], ""type"": ""MultiPoint""}","48.83468779460271,2.340827692229535",2.340827692229535,48.83468779460271
59,SANISETTE,,face au 113 BOULEVARD VOLTAIRE,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.38095649245684, 48.857188156526306]], ""type"": ""MultiPoint""}","48.857188156526306,2.38095649245684",2.38095649245684,48.857188156526306
60,SANISETTE,,135  RUE DE LA ROQUETTE,75011,6h/1h,Oui,Non,,"{""coordinates"": [[2.383945551395375, 48.85869214568334]], ""type"": ""MultiPoint""}","48.85869214568334,2.383945551395375",2.383945551395375,48.85869214568334
61,SANISETTE,,44  BOULEVARD VINCENT AURIOL,75013,24h/24h,Oui,Non,,"{""coordinates"": [[2.368782607297407, 48.83523926554277]], ""type"": ""MultiPoint""}","48.83523926554277,2.368782607297407",2.368782607297407,48.83523926554277
62,SANISETTE,,46  RUE CHARLES MOUREU,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.360778312327731, 48.829082146443014]], ""type"": ""MultiPoint""}","48.829082146443014,2.360778312327731",2.360778312327731,48.829082146443014
63,SANISETTE,,3  RUE MAURICE NOGUES,75014,6h/22h,Oui,Non,,"{""coordinates"": [[2.305343756075017, 48.826231659312086]], ""type"": ""MultiPoint""}","48.826231659312086,2.305343756075017",2.305343756075017,48.826231659312086
64,SANISETTE,,199  AVENUE DU MAINE,75014,6h/22h,Oui,Non,,"{""coordinates"": [[2.3263079060218033, 48.82961024511326]], ""type"": ""MultiPoint""}","48.82961024511326,2.3263079060218033",2.3263079060218033,48.82961024511326
65,SANISETTE,,83  RUE DESNOUETTES,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.284141147850295, 48.83462852331886]], ""type"": ""MultiPoint""}","48.83462852331886,2.284141147850295",2.284141147850295,48.83462852331886
66,SANISETTE,,38  RUE CAMBRONNE,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.30189794395814, 48.84552661355718]], ""type"": ""MultiPoint""}","48.84552661355718,2.30189794395814",2.30189794395814,48.84552661355718
67,SANISETTE,,170  AVENUE DE VERSAILLES,75016,6h/22h,Oui,Non,,"{""coordinates"": [[2.2630781408913743, 48.83985538119863]], ""type"": ""MultiPoint""}","48.83985538119863,2.2630781408913743",2.2630781408913743,48.83985538119863
68,SANISETTE,,64  AVENUE DE LA GRANDE ARMEE,75017,6h/22h,Oui,Non,,"{""coordinates"": [[2.285950309757017, 48.87692989046236]], ""type"": ""MultiPoint""}","48.87692989046236,2.285950309757017",2.285950309757017,48.87692989046236
69,SANISETTE,,face au 32 AVENUE NIEL,75017,6h/22h,Oui,Non,,"{""coordinates"": [[2.295532524008157, 48.8814959992131]], ""type"": ""MultiPoint""}","48.8814959992131,2.295532524008157",2.295532524008157,48.8814959992131
70,SANISETTE,,PLACE DES ABBESSES,75018,19h/7h,Oui,Non,,"{""coordinates"": [[2.338685892541593, 48.884530709513804]], ""type"": ""MultiPoint""}","48.884530709513804,2.338685892541593",2.338685892541593,48.884530709513804
71,SANISETTE,,RUE GERARD DE NERVAL,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.335106237051519, 48.90059318004156]], ""type"": ""MultiPoint""}","48.90059318004156,2.335106237051519",2.335106237051519,48.90059318004156
72,SANISETTE,,43  BOULEVARD BARBES,75018,24h/24h,Oui,Non,,"{""coordinates"": [[2.349430631664718, 48.88849413840531]], ""type"": ""MultiPoint""}","48.88849413840531,2.349430631664718",2.349430631664718,48.88849413840531
73,SANISETTE,,58  AVENUE DE FLANDRE,75019,6h/22h,Oui,Non,,"{""coordinates"": [[2.373749928304556, 48.88818203567653]], ""type"": ""MultiPoint""}","48.88818203567653,2.373749928304556",2.373749928304556,48.88818203567653
74,SANISETTE,,7  RUE DE CAMBRAI,75019,6h/22h,Oui,Non,,"{""coordinates"": [[2.3789629758483413, 48.895495351952356]], ""type"": ""MultiPoint""}","48.895495351952356,2.3789629758483413",2.3789629758483413,48.895495351952356
75,SANISETTE,,RUE DE LA CROIX SAINT SIMON,75020,6h/22h,Oui,Non,,"{""coordinates"": [[2.409918203488957, 48.85577188047998]], ""type"": ""MultiPoint""}","48.85577188047998,2.409918203488957",2.409918203488957,48.85577188047998
76,SANISETTE,,face au 13 PLACE DE LA BOURSE,75002,6h/22h,Oui,Non,,"{""coordinates"": [[2.34062639508409, 48.86891836470313]], ""type"": ""MultiPoint""}","48.86891836470313,2.34062639508409",2.34062639508409,48.86891836470313
77,SANISETTE,,117  RUE MONTMARTRE,75002,6h/22h,Oui,Non,,"{""coordinates"": [[2.343235945649155, 48.86874906648296]], ""type"": ""MultiPoint""}","48.86874906648296,2.343235945649155",2.343235945649155,48.86874906648296
78,SANISETTE,,AVENUE DE L OBSERVATOIRE,75006,6h/22h,Oui,Non,,"{""coordinates"": [[2.337228424428142, 48.84222410041659]], ""type"": ""MultiPoint""}","48.84222410041659,2.337228424428142",2.337228424428142,48.84222410041659
79,SANISETTE,,PLACE VAUBAN,75007,6h/22h,Oui,Non,,"{""coordinates"": [[2.311319652738035, 48.853625040539285]], ""type"": ""MultiPoint""}","48.853625040539285,2.311319652738035",2.311319652738035,48.853625040539285
80,SANISETTE,,20  BOULEVARD SAINT MARTIN,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.356173275732148, 48.868999656313925]], ""type"": ""MultiPoint""}","48.868999656313925,2.356173275732148",2.356173275732148,48.868999656313925
81,TOILETTES,,SQUARE ARISTIDE CAVAILLE-COLL,75010,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-aristide-cavaille-coll-2481,"{""coordinates"": [[2.35212188202011, 48.87832751275092]], ""type"": ""MultiPoint""}","48.87832751275092,2.35212188202011",2.35212188202011,48.87832751275092
82,TOILETTES,,JARDIN RACHMANINOV,75018,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-rachmaninov-2681,"{""coordinates"": [[2.363815451695337, 48.89555859860546]], ""type"": ""MultiPoint""}","48.89555859860546,2.363815451695337",2.363815451695337,48.89555859860546
83,TOILETTES,,JARDIN SERGE GAINSBOURG,75019,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-serge-gainsbourg-6337,"{""coordinates"": [[2.408116526394867, 48.87834464094732]], ""type"": ""MultiPoint""}","48.87834464094732,2.408116526394867",2.408116526394867,48.87834464094732
84,TOILETTES,,COULEE VERTE RENE DUMONT - PROMENADE DE LA RUE DU SAHEL,75012,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-charles-peguy-2575,"{""coordinates"": [[2.402205294934227, 48.841005858981525]], ""type"": ""MultiPoint""}","48.841005858981525,2.402205294934227",2.402205294934227,48.841005858981525
85,TOILETTES,,PARC MONTSOURIS,75014,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/jardin-et-aire-de-jeux-de-la-zac-alesia-montsouris-2867,"{""coordinates"": [[2.336944332056308, 48.82376169991306]], ""type"": ""MultiPoint""}","48.82376169991306,2.336944332056308",2.336944332056308,48.82376169991306
86,TOILETTES,,SQUARE VIOLET,75015,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/square-violet-2531,"{""coordinates"": [[2.289199564769723, 48.844292287340586]], ""type"": ""MultiPoint""}","48.844292287340586,2.289199564769723",2.289199564769723,48.844292287340586
87,TOILETTES,,PARC ANDRE CITROEN,75015,Voir fiche équipement,Non,Non,https://www.paris.fr/equipements/parc-andre-citroen-1791,"{""coordinates"": [[2.276196439464743, 48.84174621728004]], ""type"": ""MultiPoint""}","48.84174621728004,2.276196439464743",2.276196439464743,48.84174621728004
88,TOILETTES,,PARC DES BUTTES CHAUMONT,75019,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/parc-des-buttes-chaumont-1757,"{""coordinates"": [[2.383640963547957, 48.88182476781304]], ""type"": ""MultiPoint""}","48.88182476781304,2.383640963547957",2.383640963547957,48.88182476781304
89,TOILETTES,,PARC DE BELLEVILLE,75020,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/jardin-des-couronnes-2748,"{""coordinates"": [[2.385561771177437, 48.87045899659526]], ""type"": ""MultiPoint""}","48.87045899659526,2.385561771177437",2.385561771177437,48.87045899659526
90,TOILETTES,,SQUARE ALEXANDRE ET RENE PARODI,75016,Voir fiche équipement,Oui,Non,https://www.paris.fr/equipements/square-alexandre-et-rene-parodi-2752,"{""coordinates"": [[2.28100617118407, 48.87626368925604]], ""type"": ""MultiPoint""}","48.87626368925604,2.28100617118407",2.28100617118407,48.87626368925604
91,SANISETTE,,RUE DU FAUBOURG SAINT DENIS,75010,6h/22h,Oui,Non,,"{""coordinates"": [[2.356251357404286, 48.875775391755184]], ""type"": ""MultiPoint""}","48.875775391755184,2.356251357404286",2.356251357404286,48.875775391755184
92,SANISETTE,,BOULEVARD DE DENAIN,75010,6h/22h,Oui,Non,,"{""coordinates"": [[2.354189523068228, 48.879128874649425]], ""type"": ""MultiPoint""}","48.879128874649425,2.354189523068228",2.354189523068228,48.879128874649425
93,SANISETTE,,51  QUAI DE VALMY,75010,24h/24h,Oui,Non,,"{""coordinates"": [[2.365863387720789, 48.87027367959495]], ""type"": ""MultiPoint""}","48.87027367959495,2.365863387720789",2.365863387720789,48.87027367959495
94,SANISETTE,,195  BOULEVARD VOLTAIRE,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.387880334234302, 48.853292450305034]], ""type"": ""MultiPoint""}","48.853292450305034,2.387880334234302",2.387880334234302,48.853292450305034
95,SANISETTE,,face au 86 BOULEVARD RICHARD LENOIR,75011,24h/24h,Oui,Non,,"{""coordinates"": [[2.37266335372367, 48.861740756010526]], ""type"": ""MultiPoint""}","48.861740756010526,2.37266335372367",2.37266335372367,48.861740756010526
96,SANISETTE,,3  RUE DE MONTREUIL,75011,6h/22h,Oui,Non,,"{""coordinates"": [[2.384037963215138, 48.850431570799614]], ""type"": ""MultiPoint""}","48.850431570799614,2.384037963215138",2.384037963215138,48.850431570799614
97,SANISETTE,,87  AVENUE D ITALIE,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.358126804816616, 48.82394344207883]], ""type"": ""MultiPoint""}","48.82394344207883,2.358126804816616",2.358126804816616,48.82394344207883
98,SANISETTE,,146  BOULEVARD DE L HOPITAL,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.356164166273496, 48.83258393040573]], ""type"": ""MultiPoint""}","48.83258393040573,2.356164166273496",2.356164166273496,48.83258393040573
99,SANISETTE,,opposé au 41 RUE ESQUIROL,75013,6h/22h,Oui,Non,,"{""coordinates"": [[2.360048710711233, 48.835822547644895]], ""type"": ""MultiPoint""}","48.835822547644895,2.360048710711233",2.360048710711233,48.835822547644895
100,SANISETTE,,face au 57 BOULEVARD LEFEBVRE,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.291834085756656, 48.830961567192446]], ""type"": ""MultiPoint""}","48.830961567192446,2.291834085756656",2.291834085756656,48.830961567192446
101,SANISETTE,,face au 55 BOULEVARD DE VAUGIRARD,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.3164276371957753, 48.8409122311636]], ""type"": ""MultiPoint""}","48.8409122311636,2.3164276371957753",2.3164276371957753,48.8409122311636
102,SANISETTE,,RUE SAINT CHARLES,75015,6h/22h,Oui,Non,,"{""coordinates"": [[2.277982871077255, 48.83807356302152]], ""type"": ""MultiPoint""}","48.83807356302152,2.277982871077255",2.277982871077255,48.83807356302152
103,SANISETTE,,65  AVENUE EMILE ZOLA,75015,6h/1h,Oui,Non,,"{""coordinates"": [[2.284774819622887, 48.846550685068856]], ""type"": ""MultiPoint""}","48.846550685068856,2.284774819622887",2.284774819622887,48.846550685068856
104,SANISETTE,,11  RUE FRANCIS DE CROISSET,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.34445799806018, 48.899388215542245]], ""type"": ""MultiPoint""}","48.899388215542245,2.34445799806018",2.34445799806018,48.899388215542245
105,SANISETTE,,face au 154 RUE ORDENER,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.336892089522764, 48.89350244895165]], ""type"": ""MultiPoint""}","48.89350244895165,2.336892089522764",2.336892089522764,48.89350244895165
106,SANISETTE,,2  RUE RONSARD,75018,6h/22h,Oui,Non,,"{""coordinates"": [[2.344346951405808, 48.88511234133796]], ""type"": ""MultiPoint""}","48.88511234133796,2.344346951405808",2.344346951405808,48.88511234133796
